EmpID,BiasInfluentialFactor,FitmentPercent
8778,EmpScore,75.68598
10072,Gender,70.092545
7404,Gender,84.260086
13656,Gender,81.530975
2745,EmpScore,87.35366
17729,LatestDegreeCGPA,86.40297
13898,YearsOfExperince,75.35964
24122,,55.070484
3555,DegreeBranch,76.46676
2038,,53.01148
22265,YearsOfExperince,79.01964
17796,Gender,87.14234
10531,DegreeBranch,81.63355
13049,DegreeBranch,78.766304
19049,Gender,78.241554
22615,,60.2719
3096,HighestDegree,80.43208
19709,,53.978386
18196,,56.40323
19062,CurrentCompanyType,53.847355
22704,LatestDegreeCGPA,80.13574
6177,LatestDegreeCGPA,81.14689
10586,LatestDegreeCGPA,74.848366
19492,Gender,82.77094
7372,YearsOfExperince,82.24643
23740,Gender,75.32615
12350,DegreeBranch,90.769455
6395,,59.636105
23530,YearsOfExperince,77.72375
4875,,53.28607
15849,Gender,76.877075
15743,,80.270676
14244,,59.592106
17820,YearsOfExperince,84.859566
5576,HighestDegree,88.984695
15487,DegreeBranch,80.28851
15069,,76.121735
19094,,55.126984
20040,,52.937313
5929,CurrentCompanyType,89.84637
6216,,57.458317
5258,,77.1312
23483,,54.06978
18159,DegreeBranch,91.39249
3296,Gender,73.81913
3990,Gender,74.65756
22109,DegreeBranch,89.88642
8459,,61.155834
6700,DegreeBranch,89.14315
11294,DegreeBranch,80.774925
8066,CurrentCompanyType,87.46119
7648,HighestDegree,74.28796
8926,DegreeBranch,88.56125
3279,DegreeBranch,75.2103
11572,DegreeBranch,93.866394
22982,YearsOfExperince,79.46208
13306,Gender,79.80056
11279,,88.30111
24240,EmpScore,87.89711
2687,Gender,80.45012
2968,DegreeBranch,80.65216
10860,HighestDegree,93.34133
17010,Gender,85.07616
15111,Gender,74.96064
17846,,58.771336
14519,YearsOfExperince,76.40425
19694,YearsOfExperince,57.92932
14981,DegreeBranch,90.00718
21845,,53.4072
12691,Gender,77.51558
4382,,81.53414
9687,Gender,83.93701
2548,DegreeBranch,74.48167
22707,,54.45667
19085,,52.52948
23223,YearsOfExperince,78.12152
16972,Gender,80.90606
9180,EmpScore,77.696526
20942,DegreeBranch,74.53442
19627,YearsOfExperince,88.098236
19426,Gender,80.44305
20196,Gender,86.09031
16440,YearsOfExperince,77.61178
13226,Gender,77.885506
5959,Gender,79.00152
22158,,80.44571
14347,DegreeBranch,92.004005
14394,Gender,80.65474
4487,CurrentCompanyType,90.53007
6663,Gender,84.476204
18162,DegreeBranch,85.80359
4948,DegreeBranch,78.99638
9260,Gender,83.15737
5511,YearsOfExperince,79.26327
21179,,53.081055
14351,,52.54329
4877,,52.693413
13324,,57.030342
11479,DegreeBranch,75.19251
5721,Gender,80.71774
5790,,54.707073
11154,,80.579575
21186,,57.25799
10938,HighestDegree,82.61814
13527,DegreeBranch,82.41004
17351,,60.25268
23500,YearsOfExperince,81.44329
21915,Gender,82.29307
23634,,52.672287
12993,,54.870205
19232,,55.3073
5361,DegreeBranch,78.39561
20221,Gender,83.1404
14319,DegreeBranch,85.49402
23416,YearsOfExperince,83.04763
8811,HighestDegree,77.19135
9372,YearsOfExperince,77.01621
22050,HighestDegree,76.83624
5703,DegreeBranch,80.796776
2347,,55.004745
17946,,53.714535
4433,YearsOfExperince,58.22328
3955,,56.987186
9617,,47.481766
20370,,68.22722
9925,Gender,74.21642
2263,Gender,86.62706
10566,EmpScore,80.4867
11689,,55.34621
14690,DegreeBranch,84.53164
16436,,52.889717
10053,YearsOfExperince,79.54478
21207,Gender,95.185684
13464,Gender,77.374725
11343,,52.364464
2765,Gender,82.13143
10465,Gender,74.613976
6180,Gender,77.93978
6763,Gender,74.67773
19460,Gender,79.33406
6447,YearsOfExperince,91.01451
21239,YearsOfExperince,76.89071
20761,,53.429214
23013,,82.35898
10739,DegreeBranch,78.669044
13923,DegreeBranch,78.211365
14094,DegreeBranch,80.50914
19297,YearsOfExperince,76.22415
15583,YearsOfExperince,75.38581
9171,YearsOfExperince,80.76239
4713,,82.54397
16611,EmpScore,79.60335
22253,DegreeBranch,80.89289
20152,,55.281742
16924,Gender,80.40775
16670,DegreeBranch,78.30575
9229,HighestDegree,77.786934
24050,,78.62725
8115,,50.785397
22251,DegreeBranch,79.17435
22825,DegreeBranch,78.41663
16877,,55.14622
12652,,51.732235
18104,DegreeBranch,77.789474
12141,YearsOfExperince,83.29371
19547,Gender,85.18498
4137,Gender,81.76976
15674,YearsOfExperince,81.47659
22008,Gender,83.68528
5273,EmpScore,91.934204
24388,YearsOfExperince,87.715996
10778,DegreeBranch,84.93494
2555,,54.1888
11791,YearsOfExperince,81.75414
9989,,50.28784
6226,Gender,75.9318
22095,DegreeBranch,75.633766
10704,,55.53491
13626,DegreeBranch,84.79732
4749,YearsOfExperince,81.466484
22501,,55.438885
19875,CurrentCompanyType,78.011986
11016,YearsOfExperince,81.81502
8579,,49.433167
6001,CurrentCompanyType,87.31594
12800,DegreeBranch,80.98604
17763,Gender,77.49637
18412,Gender,75.62915
8303,DegreeBranch,78.86043
5746,,57.197002
12400,,78.306046
9555,,59.796978
10610,DegreeBranch,81.07754
22293,Gender,74.68127
5248,,55.3342
19300,Gender,79.17148
17575,DegreeBranch,83.70985
9407,DegreeBranch,75.35241
18759,CurrentCompanyType,97.503395
9764,Gender,80.329956
17226,Gender,83.596664
3164,,54.649986
19119,Gender,82.26139
8702,Gender,80.366425
16000,Gender,82.03066
15019,,85.70922
16456,Gender,81.69133
4273,,59.814037
7686,YearsOfExperince,77.62931
16047,CurrentCompanyType,59.052006
17175,,55.30299
14765,CurrentCompanyType,50.954983
14699,EmpScore,89.83693
3786,DegreeBranch,87.67844
18853,,87.3091
22696,HighestDegree,82.93455
9189,CurrentCompanyType,57.828266
8900,DegreeBranch,74.23921
19000,DegreeBranch,82.214966
6387,,49.127556
3260,,57.024513
14322,YearsOfExperince,79.225464
2276,DegreeBranch,80.25844
18338,,52.822468
6224,YearsOfExperince,82.60731
11952,YearsOfExperince,81.75263
13178,Gender,80.74603
24099,EmpScore,80.01584
7596,Gender,82.97939
5500,CurrentCompanyType,93.0173
12339,Gender,76.47282
16423,,54.746563
21139,DegreeBranch,79.183945
5067,DegreeBranch,80.78221
17250,Gender,76.33598
6498,EmpScore,90.398735
10858,DegreeBranch,81.13399
11602,YearsOfExperince,76.02206
24079,EmpScore,79.12454
22509,YearsOfExperince,91.807
18519,,55.317944
19771,YearsOfExperince,76.69236
20987,YearsOfExperince,80.60687
18760,,81.22755
14660,Gender,79.34271
19909,Gender,75.565155
10963,,49.471363
2977,YearsOfExperince,91.196556
3201,Gender,80.41808
17996,DegreeBranch,77.61683
12827,DegreeBranch,79.60146
15601,DegreeBranch,80.586105
6181,DegreeBranch,79.52601
21503,,53.62777
20678,,54.04998
7321,YearsOfExperince,73.99406
20934,,77.89151
21791,YearsOfExperince,91.1394
2903,,55.045547
16472,YearsOfExperince,76.13942
14356,HighestDegree,79.476906
6210,DegreeBranch,77.91947
2463,Gender,82.8324
23012,,59.43775
2744,Gender,79.36164
22592,,72.585724
16807,Gender,80.90595
17225,Gender,80.704384
6701,DegreeBranch,89.58505
5010,,62.688095
3081,DegreeBranch,84.014
3209,Gender,80.35838
19891,DegreeBranch,89.73488
22023,DegreeBranch,83.82889
15415,DegreeBranch,78.57174
10530,DegreeBranch,92.01234
21396,CurrentCompanyType,79.872826
9551,YearsOfExperince,83.63913
23574,EmpScore,78.07662
21394,DegreeBranch,85.953125
3623,CurrentCompanyType,90.04503
15196,HighestDegree,78.60099
19034,Gender,78.14824
20873,Gender,79.6532
15030,YearsOfExperince,83.79941
2999,HighestDegree,84.23597
7255,,59.324627
2870,YearsOfExperince,76.06553
20285,,57.55913
22457,,61.581734
20615,LatestDegreeCGPA,51.20373
13723,,53.67463
8198,YearsOfExperince,79.817474
7660,DegreeBranch,86.74347
15271,LatestDegreeCGPA,77.30818
5476,YearsOfExperince,84.963425
4906,Gender,78.03916
24312,,79.15414
15461,,78.204185
2988,,48.82685
6608,Gender,82.41829
8087,,81.95784
4147,Gender,84.80053
2864,Gender,80.15548
22613,Gender,76.156815
16049,DegreeBranch,81.231346
16484,EmpScore,83.55837
23538,DegreeBranch,82.237724
22026,DegreeBranch,84.739426
19844,Gender,81.17246
19442,,50.53704
16033,,60.163864
12986,DegreeBranch,86.32421
19290,,82.96347
15783,,61.793045
10378,Gender,76.569115
4203,HighestDegree,76.81855
11243,DegreeBranch,87.14058
22070,,82.05789
2686,,51.647064
16581,Gender,76.870094
11882,Gender,81.01374
17027,,55.806602
9297,,52.166126
5891,Gender,77.07382
14211,,38.240887
3946,YearsOfExperince,85.10599
7189,MartialStatus,95.0035
3119,HighestDegree,77.7246
20730,Gender,86.3296
9893,DegreeBranch,89.294495
8352,Gender,80.74937
5140,DegreeBranch,78.337746
8887,Gender,72.85087
20989,EmpScore,87.7909
21628,,84.815094
14583,YearsOfExperince,81.99022
13358,YearsOfExperince,76.02795
20885,DegreeBranch,88.30868
21947,,81.790596
16106,,49.00711
8162,Gender,78.624054
23521,DegreeBranch,75.23529
7791,MartialStatus,77.88614
4616,DegreeBranch,94.07265
11381,DegreeBranch,90.93318
18476,,81.21414
8886,DegreeBranch,75.563545
6914,DegreeBranch,90.828186
19763,YearsOfExperince,82.01107
19918,Gender,78.9291
9140,DegreeBranch,83.96292
10986,YearsOfExperince,92.46426
6430,Gender,74.17787
3122,EmpScore,90.27991
22946,EmpScore,84.33427
10633,YearsOfExperince,80.21329
21433,,85.199394
10908,DegreeBranch,75.909904
2331,EmpScore,82.74483
20399,Gender,77.78257
21980,DegreeBranch,88.35144
9899,YearsOfExperince,84.101555
11769,,62.168423
15084,,80.65217
21528,DegreeBranch,91.81541
22437,Gender,79.3964
5536,,50.873806
13426,,82.80333
12799,YearsOfExperince,79.79258
2529,EmpScore,81.94518
12826,,54.954014
23219,DegreeBranch,90.76802
7683,Gender,85.19713
4109,Gender,76.40518
11222,Gender,83.76301
22125,Gender,76.76837
11850,,61.91863
10592,Gender,80.37196
21615,,55.392197
17780,,78.611435
21280,,60.08936
7875,,52.37724
18267,,58.571766
21436,,57.6171
4912,,82.41646
8769,Gender,80.75363
8209,YearsOfExperince,77.918526
20870,DegreeBranch,80.72582
3676,Gender,76.90994
4000,YearsOfExperince,81.27142
21070,YearsOfExperince,76.466255
2577,,79.4887
6529,DegreeBranch,82.03497
4797,Gender,79.91701
12732,EmpScore,76.86246
9787,,75.442986
15227,,60.017082
5114,Gender,84.17548
22345,Gender,84.07456
20251,CurrentCompanyType,57.075325
8671,YearsOfExperince,78.205154
21841,,46.821987
17459,Gender,80.63992
5260,YearsOfExperince,60.70319
2773,DegreeBranch,59.358406
8121,CurrentCompanyType,56.044823
14087,Gender,79.28043
12148,YearsOfExperince,84.87782
13709,,55.52397
16638,YearsOfExperince,93.77415
19530,YearsOfExperince,78.59129
17352,,51.827545
19299,DegreeBranch,89.94423
3094,Gender,81.61583
13316,Gender,82.0631
12303,DegreeBranch,86.82513
22418,,54.50822
24161,DegreeBranch,72.210556
20054,,75.65111
17207,,85.41211
5244,,80.45689
19695,,57.72341
23314,,58.453827
16939,HighestDegree,81.13682
15200,DegreeBranch,86.33671
20028,,58.243587
20491,,56.378838
4347,,52.632713
5722,,58.63154
17978,EmpScore,81.97046
16579,DegreeBranch,93.90611
3053,DegreeBranch,98.41158
11466,,54.392704
15687,DegreeBranch,80.459435
9798,YearsOfExperince,82.09444
19677,Gender,74.091545
10517,DegreeBranch,81.003685
10773,,83.44761
20125,,55.427155
9712,Gender,82.288246
6919,YearsOfExperince,82.22895
6018,,54.187065
22781,Gender,79.80904
3660,YearsOfExperince,81.44716
23767,EmpScore,90.77122
7335,Gender,82.7535
21166,Gender,82.72952
10573,DegreeBranch,84.80679
21007,Gender,78.01812
21135,,55.32523
20498,Gender,83.130974
8544,CurrentCompanyType,92.54507
2361,,51.59084
2481,Gender,77.99483
20304,DegreeBranch,75.898796
6089,Gender,79.071045
6240,EmpScore,80.183655
20421,DegreeBranch,82.54769
15540,CurrentCompanyType,52.644154
4483,EmpScore,88.0281
2112,,60.92937
16954,HighestDegree,90.02815
3359,YearsOfExperince,76.57454
21190,Gender,83.49272
15883,DegreeBranch,81.328964
20292,EmpScore,83.3056
4075,EmpScore,89.24304
11336,DegreeBranch,75.86927
17798,,56.6773
16791,,53.356674
23254,Gender,89.58903
20798,Gender,83.4802
11013,,54.32177
9350,,83.04909
3608,Gender,77.98992
10640,DegreeBranch,84.51955
23944,,58.95334
7878,Gender,79.961006
14607,,53.457375
5011,,81.82409
11138,Gender,84.50426
19013,DegreeBranch,90.9964
22871,,60.74993
10182,YearsOfExperince,86.46241
20493,DegreeBranch,84.012344
9657,,58.567204
17390,,53.5755
21822,,58.050648
2887,,54.320343
14897,,81.96543
6755,DegreeBranch,87.15152
6098,DegreeBranch,90.47679
18399,,77.41458
2696,,53.48502
24326,Gender,78.367065
16130,Gender,79.42262
11709,,59.277245
14459,YearsOfExperince,78.99661
18376,DegreeBranch,83.17899
12129,,49.07714
19497,DegreeBranch,87.106636
22603,Gender,77.2174
14307,DegreeBranch,86.570885
3404,EmpScore,78.50137
9584,,82.704956
14875,YearsOfExperince,79.06664
16085,,53.267895
20840,Gender,80.49277
8587,DegreeBranch,82.33989
14363,DegreeBranch,77.52615
19147,YearsOfExperince,80.94553
10762,Gender,78.575195
23964,,79.52469
10924,DegreeBranch,84.65646
18048,MartialStatus,82.62975
23786,,55.421032
7562,Gender,81.33441
24290,Gender,83.88608
16705,DegreeBranch,83.93217
10732,,61.668423
13991,,57.972942
3139,HighestDegree,83.07882
10738,Gender,84.089806
19400,HighestDegree,81.55016
7858,Gender,78.827934
17937,DegreeBranch,57.432316
5621,,77.927414
20164,,55.996502
23583,EmpScore,83.463295
23499,,82.645996
18515,EmpScore,96.808624
5806,Gender,80.4988
15683,YearsOfExperince,60.000847
13285,,81.79634
24344,Gender,80.55348
15919,,56.434692
16193,DegreeBranch,91.53804
2955,DegreeBranch,88.76917
21797,YearsOfExperince,78.81767
22446,,63.98324
17119,,52.59214
10559,DegreeBranch,92.406876
9914,Gender,81.72525
13403,,56.315357
16476,Gender,81.826935
12956,,59.052177
19080,,56.051727
2502,,52.63489
17739,Gender,81.87346
9722,HighestDegree,82.473
17674,Gender,76.40531
23141,,57.22221
2323,YearsOfExperince,79.33593
11285,YearsOfExperince,82.258385
21614,,52.478615
16876,Gender,81.09976
15814,DegreeBranch,79.02783
17321,DegreeBranch,84.3479
13645,DegreeBranch,89.347626
6544,,57.09704
18079,CurrentCompanyType,55.895267
11972,Gender,78.816246
12552,HighestDegree,89.992004
15346,Gender,83.528076
8668,EmpScore,92.89011
22281,Gender,78.080185
4820,,57.73688
16198,,55.38009
2149,YearsOfExperince,79.71236
23384,YearsOfExperince,83.15778
15723,YearsOfExperince,74.1671
22002,Gender,79.1411
10990,,55.74927
5130,HighestDegree,91.654976
16549,EmpScore,91.33269
15248,,76.650566
11099,Gender,77.62933
21145,MartialStatus,84.162636
6518,DegreeBranch,82.52219
11385,DegreeBranch,81.29691
23306,DegreeBranch,82.458
5312,,54.264503
12839,LatestDegreeCGPA,80.33875
17070,Gender,76.93058
2815,DegreeBranch,92.49966
21011,Gender,77.51392
13961,Gender,81.12055
9711,EmpScore,90.20801
17766,,81.2851
12194,Gender,83.14606
3535,DegreeBranch,78.82646
2253,,48.457474
21691,Gender,80.55916
19672,DegreeBranch,82.546326
7482,,52.182472
15104,DegreeBranch,87.72538
24228,,51.6361
5203,,79.52131
17821,HighestDegree,77.834366
23478,,67.4166
12952,DegreeBranch,80.100815
7265,,67.04367
9735,YearsOfExperince,81.86744
9945,DegreeBranch,90.645966
13505,,56.587666
4794,YearsOfExperince,87.7948
18615,Gender,79.12418
19494,EmpScore,83.84506
8386,YearsOfExperince,87.08695
6658,DegreeBranch,77.95171
21030,Gender,76.92481
21634,,54.360714
21398,YearsOfExperince,89.13104
7103,YearsOfExperince,92.88457
13983,DegreeBranch,89.12927
14855,Gender,80.075714
15751,,56.05952
24355,DegreeBranch,78.497
17223,YearsOfExperince,89.91834
11207,YearsOfExperince,79.73757
11182,Gender,73.68132
22209,,69.20545
6931,HighestDegree,78.80641
3499,DegreeBranch,86.84325
15686,YearsOfExperince,85.09896
6310,,81.16593
21158,EmpScore,77.81228
18832,DegreeBranch,82.08309
4263,,81.12074
24004,DegreeBranch,86.78709
16894,,56.466545
15904,EmpScore,79.67938
22032,,56.71639
22230,Gender,78.883965
21261,Gender,81.44532
16598,DegreeBranch,89.87627
20359,,61.678905
14354,Gender,82.15455
4782,HighestDegree,49.66246
23272,YearsOfExperince,86.0888
13990,DegreeBranch,78.84887
10096,DegreeBranch,84.23134
4959,Gender,82.386856
9072,Gender,80.95212
22354,YearsOfExperince,85.13504
10497,YearsOfExperince,84.60787
5544,YearsOfExperince,79.033134
19520,DegreeBranch,78.42787
3917,,82.61714
10042,Gender,78.394325
4605,,53.378525
15945,DegreeBranch,78.69337
7187,YearsOfExperince,92.45891
13200,,58.11589
21053,,76.410545
6007,,52.26531
20263,YearsOfExperince,81.582596
17710,YearsOfExperince,96.46686
14624,HighestDegree,63.714115
19249,Gender,67.1238
5270,LatestDegreeCGPA,53.559746
5337,,79.45166
12210,Gender,80.62102
12440,DegreeBranch,89.57937
16385,,57.812275
10694,EmpScore,83.695244
21580,DegreeBranch,81.99145
22459,,52.430874
22276,Gender,79.00019
11442,,57.41282
13809,,56.68437
23230,DegreeBranch,90.943634
10062,DegreeBranch,79.360535
18336,,44.205723
18394,Gender,79.16749
5174,Gender,82.06878
18229,Gender,80.68614
6033,DegreeBranch,89.02201
17615,YearsOfExperince,76.96727
22948,DegreeBranch,76.26362
16499,DegreeBranch,59.34507
15368,,46.885162
21333,Gender,81.60234
11334,Gender,72.76488
2248,,76.34641
10127,YearsOfExperince,81.69556
11256,DegreeBranch,84.38039
16189,Gender,77.42493
2611,Gender,78.37509
13104,DegreeBranch,66.93305
11973,DegreeBranch,86.773926
13745,Gender,88.11305
12346,EmpScore,88.33076
21405,,53.963844
4271,EmpScore,77.331535
15394,CurrentCompanyType,89.55289
18169,DegreeBranch,80.22685
8975,DegreeBranch,86.09897
18613,DegreeBranch,55.99425
23148,DegreeBranch,86.86209
22500,HighestDegree,93.97783
19517,,55.479507
16745,,52.28106
9448,DegreeBranch,78.82585
6470,,53.040726
2299,,63.86351
20432,DegreeBranch,74.79523
16685,EmpScore,80.79534
9091,CurrentCompanyType,92.64093
3970,Gender,88.301025
22933,Gender,77.92063
23489,,54.716286
17514,DegreeBranch,82.48091
9412,,53.856606
14589,Gender,78.65362
12241,,52.41796
12093,DegreeBranch,90.94246
21136,CurrentCompanyType,53.19868
20924,,86.82798
12628,YearsOfExperince,77.98943
23741,DegreeBranch,77.54576
6523,Gender,83.55299
2554,HighestDegree,81.50003
4831,,57.860622
18621,,78.22893
6377,,49.09757
5885,YearsOfExperince,84.054756
19617,Gender,74.13999
12727,DegreeBranch,61.197144
10734,,58.248215
9070,YearsOfExperince,89.84532
19642,HighestDegree,87.1001
21979,YearsOfExperince,73.39839
22075,DegreeBranch,84.87101
23950,EmpScore,83.40159
16969,Gender,83.1113
13030,Gender,79.150696
10558,LatestDegreeCGPA,75.69295
6618,DegreeBranch,81.24194
6503,YearsOfExperince,75.690155
15261,Gender,78.611885
20728,YearsOfExperince,80.5519
22404,DegreeBranch,81.200455
13927,,77.13111
7212,Gender,81.129196
12522,YearsOfExperince,79.19678
13015,DegreeBranch,80.50209
22422,YearsOfExperince,75.5544
10978,Gender,80.720116
9820,DegreeBranch,81.22502
16873,Gender,79.58219
14705,YearsOfExperince,81.85145
2550,EmpScore,87.7517
10004,Gender,80.083694
2282,DegreeBranch,82.13828
12527,Gender,74.62849
13936,EmpScore,91.22866
10258,DegreeBranch,77.12015
5992,DegreeBranch,78.92867
19024,Gender,80.83492
8261,EmpScore,83.3616
18990,YearsOfExperince,86.281715
